code,name,listDate,exchange,type,id,sinaIndustry,sinaConcept,sinaArea,sector,industry
002166,莱茵生物,2007-09-13,sz,stock,stock_sz_002166,生物制药,,广西,,
002167,东方锆业,2007-09-13,sz,stock,stock_sz_002167,有色金属,,广东,,
002168,深圳惠程,2007-09-19,sz,stock,stock_sz_002168,发电设备,,"['深圳', '广东']",,
002169,智光电气,2007-09-19,sz,stock,stock_sz_002169,发电设备,,"['广州', '广东']",,
002170,芭田股份,2007-09-19,sz,stock,stock_sz_002170,农药化肥,,"['深圳', '广东']",,
002171,楚江新材,2007-09-21,sz,stock,stock_sz_002171,有色金属,,安徽,,
002172,澳洋科技,2007-09-21,sz,stock,stock_sz_002172,化纤行业,,江苏,,
002173,创新医疗,2007-09-25,sz,stock,stock_sz_002173,农林牧渔,,浙江,,
002174,游族网络,2007-09-25,sz,stock,stock_sz_002174,电子信息,,福建,,
002175,东方网络,2007-10-12,sz,stock,stock_sz_002175,仪器仪表,,广西,,
002176,江特电机,2007-10-12,sz,stock,stock_sz_002176,电器行业,,江西,,
002177,御银股份,2007-11-01,sz,stock,stock_sz_002177,电子信息,,"['广州', '广东']",,
002178,延华智能,2007-11-01,sz,stock,stock_sz_002178,建筑建材,,上海,,
002179,中航光电,2007-11-01,sz,stock,stock_sz_002179,电子器件,,河南,,
002180,纳思达,2007-11-13,sz,stock,stock_sz_002180,电子信息,,广东,,
002181,粤 传 媒,2007-11-16,sz,stock,stock_sz_002181,传媒娱乐,,"['广州', '广东']",,
002182,云海金属,2007-11-13,sz,stock,stock_sz_002182,有色金属,,江苏,,
002183,怡 亚 通,2007-11-13,sz,stock,stock_sz_002183,交通运输,,"['深圳', '广东']",,
002184,海得控制,2007-11-16,sz,stock,stock_sz_002184,电子信息,,上海,,
002185,华天科技,2007-11-20,sz,stock,stock_sz_002185,电子器件,,甘肃,,
002186,全 聚 德,2007-11-20,sz,stock,stock_sz_002186,酒店旅游,,北京,,
002187,广百股份,2007-11-22,sz,stock,stock_sz_002187,商业百货,,"['广州', '广东']",,
002188,巴士在线,2007-11-22,sz,stock,stock_sz_002188,电子器件,,浙江,,
002189,利达光电,2007-12-03,sz,stock,stock_sz_002189,电子器件,,河南,,
002190,成飞集成,2007-12-03,sz,stock,stock_sz_002190,汽车制造,,四川,,
002191,劲嘉股份,2007-12-05,sz,stock,stock_sz_002191,印刷包装,,"['深圳', '广东']",,
002192,融捷股份,2007-12-05,sz,stock,stock_sz_002192,化工行业,,"['广州', '广东']",,
002193,如意集团,2007-12-07,sz,stock,stock_sz_002193,纺织行业,,山东,,
002194,武汉凡谷,2007-12-07,sz,stock,stock_sz_002194,电子信息,,湖北,,
002195,二三四五,2007-12-12,sz,stock,stock_sz_002195,电子信息,,上海,,
002196,方正电机,2007-12-12,sz,stock,stock_sz_002196,纺织机械,,浙江,,
002197,证通电子,2007-12-18,sz,stock,stock_sz_002197,仪器仪表,,"['深圳', '广东']",,
002198,嘉应制药,2007-12-18,sz,stock,stock_sz_002198,生物制药,,广东,,
002199,东晶电子,2007-12-21,sz,stock,stock_sz_002199,电子器件,,浙江,,
002200,云投生态,2007-12-21,sz,stock,stock_sz_002200,环保行业,,云南,,
002201,九鼎新材,2007-12-26,sz,stock,stock_sz_002201,化工行业,,江苏,,
002202,金风科技,2007-12-26,sz,stock,stock_sz_002202,发电设备,,新疆,,
002203,海亮股份,2008-01-16,sz,stock,stock_sz_002203,有色金属,,浙江,,
002204,大连重工,2008-01-16,sz,stock,stock_sz_002204,机械行业,,辽宁,,
002205,国统股份,2008-01-23,sz,stock,stock_sz_002205,建筑建材,,新疆,,
002206,海 利 得,2008-01-23,sz,stock,stock_sz_002206,化纤行业,,浙江,,
002207,*ST准油,2008-01-28,sz,stock,stock_sz_002207,石油行业,,新疆,,
002208,合肥城建,2008-01-28,sz,stock,stock_sz_002208,房地产,,安徽,,
002209,达 意 隆,2008-01-30,sz,stock,stock_sz_002209,机械行业,,"['广州', '广东']",,
002210,飞马国际,2008-01-30,sz,stock,stock_sz_002210,交通运输,,"['深圳', '广东']",,
002211,宏达新材,2008-02-01,sz,stock,stock_sz_002211,化工行业,,江苏,,
002212,南洋股份,2008-02-01,sz,stock,stock_sz_002212,发电设备,,广东,,
002213,特 尔 佳,2008-02-01,sz,stock,stock_sz_002213,汽车制造,,"['深圳', '广东']",,
002214,大立科技,2008-02-18,sz,stock,stock_sz_002214,仪器仪表,,浙江,,
002215,诺 普 信,2008-02-18,sz,stock,stock_sz_002215,农药化肥,,"['深圳', '广东']",,
002216,三全食品,2008-02-20,sz,stock,stock_sz_002216,食品行业,,河南,,
002217,合力泰,2008-02-20,sz,stock,stock_sz_002217,"['电子器件', '化工行业']",,山东,,
002218,拓日新能,2008-02-28,sz,stock,stock_sz_002218,电子器件,,"['深圳', '广东']",,
002219,恒康医疗,2008-03-06,sz,stock,stock_sz_002219,生物制药,,甘肃,,
002220,天宝食品,2008-02-28,sz,stock,stock_sz_002220,食品行业,,辽宁,,
002221,东华能源,2008-03-06,sz,stock,stock_sz_002221,石油行业,,江苏,,
002222,福晶科技,2008-03-19,sz,stock,stock_sz_002222,电子器件,,福建,,
002223,鱼跃医疗,2008-04-18,sz,stock,stock_sz_002223,医疗器械,,江苏,,
002224,三 力 士,2008-04-25,sz,stock,stock_sz_002224,化工行业,,浙江,,
002225,濮耐股份,2008-04-25,sz,stock,stock_sz_002225,建筑建材,,河南,,
002226,江南化工,2008-05-06,sz,stock,stock_sz_002226,化工行业,,安徽,,
002227,奥 特 迅,2008-05-06,sz,stock,stock_sz_002227,发电设备,,"['深圳', '广东']",,
002228,合兴包装,2008-05-08,sz,stock,stock_sz_002228,印刷包装,,福建,,
002229,鸿博股份,2008-05-08,sz,stock,stock_sz_002229,印刷包装,,福建,,
002230,科大讯飞,2008-05-12,sz,stock,stock_sz_002230,电子信息,,安徽,,
002231,奥维通信,2008-05-12,sz,stock,stock_sz_002231,电子信息,,辽宁,,
002232,启明信息,2008-05-09,sz,stock,stock_sz_002232,电子信息,,吉林,,
002233,塔牌集团,2008-05-16,sz,stock,stock_sz_002233,水泥行业,,广东,,
002234,民和股份,2008-05-16,sz,stock,stock_sz_002234,农林牧渔,,山东,,
002235,安妮股份,2008-05-16,sz,stock,stock_sz_002235,造纸行业,,福建,,
002236,大华股份,2008-05-20,sz,stock,stock_sz_002236,仪器仪表,,浙江,,
002237,恒邦股份,2008-05-20,sz,stock,stock_sz_002237,有色金属,,山东,,
002238,天威视讯,2008-05-26,sz,stock,stock_sz_002238,传媒娱乐,,"['深圳', '广东']",,
002239,奥特佳,2008-05-22,sz,stock,stock_sz_002239,服装鞋类,,江苏,,
002240,威华股份,2008-05-23,sz,stock,stock_sz_002240,家具行业,,广东,,
002241,歌尔股份,2008-05-22,sz,stock,stock_sz_002241,电子器件,,山东,,
002242,九阳股份,2008-05-28,sz,stock,stock_sz_002242,家电行业,,山东,,
002243,通产丽星,2008-05-28,sz,stock,stock_sz_002243,塑料制品,,"['深圳', '广东']",,
002244,滨江集团,2008-05-29,sz,stock,stock_sz_002244,房地产,,浙江,,
002245,澳洋顺昌,2008-06-05,sz,stock,stock_sz_002245,交通运输,,江苏,,
002246,北化股份,2008-06-05,sz,stock,stock_sz_002246,化工行业,,四川,,
002247,帝龙文化,2008-06-12,sz,stock,stock_sz_002247,建筑建材,,浙江,,
002248,*ST东数,2008-06-12,sz,stock,stock_sz_002248,机械行业,,山东,,
002249,大洋电机,2008-06-19,sz,stock,stock_sz_002249,电器行业,,广东,,
002250,联化科技,2008-06-19,sz,stock,stock_sz_002250,化工行业,,浙江,,
002251,步 步 高,2008-06-19,sz,stock,stock_sz_002251,商业百货,,湖南,,
002252,上海莱士,2008-06-23,sz,stock,stock_sz_002252,生物制药,,上海,,
002253,川大智胜,2008-06-23,sz,stock,stock_sz_002253,电子信息,,四川,,
002254,泰和新材,2008-06-25,sz,stock,stock_sz_002254,化纤行业,,山东,,
002255,海陆重工,2008-06-25,sz,stock,stock_sz_002255,机械行业,,江苏,,
002256,兆新股份,2008-06-25,sz,stock,stock_sz_002256,化工行业,,"['深圳', '广东']",,
002258,利尔化学,2008-07-08,sz,stock,stock_sz_002258,农药化肥,,四川,,
002259,升达林业,2008-07-16,sz,stock,stock_sz_002259,家具行业,,四川,,
002260,德奥通航,2008-07-16,sz,stock,stock_sz_002260,家电行业,,广东,,
002261,拓维信息,2008-07-23,sz,stock,stock_sz_002261,电子信息,,湖南,,
002262,恩华药业,2008-07-23,sz,stock,stock_sz_002262,生物制药,,江苏,,
002263,大 东 南,2008-07-28,sz,stock,stock_sz_002263,塑料制品,,浙江,,
002264,新 华 都,2008-07-31,sz,stock,stock_sz_002264,商业百货,,福建,,
002265,西仪股份,2008-08-06,sz,stock,stock_sz_002265,汽车制造,,云南,,
002266,浙富控股,2008-08-06,sz,stock,stock_sz_002266,电器行业,,浙江,,
002267,陕天然气,2008-08-13,sz,stock,stock_sz_002267,供水供气,,陕西,,
002268,卫 士 通,2008-08-11,sz,stock,stock_sz_002268,电子信息,,四川,,
002269,美邦服饰,2008-08-28,sz,stock,stock_sz_002269,服装鞋类,,上海,,
002270,华明装备,2008-09-05,sz,stock,stock_sz_002270,机械行业,,山东,,
002271,东方雨虹,2008-09-10,sz,stock,stock_sz_002271,建筑建材,,北京,,
002272,川润股份,2008-09-19,sz,stock,stock_sz_002272,机械行业,,四川,,
002273,水晶光电,2008-09-19,sz,stock,stock_sz_002273,电子器件,,浙江,,
002274,华昌化工,2008-09-25,sz,stock,stock_sz_002274,农药化肥,,江苏,,
002275,桂林三金,2009-07-10,sz,stock,stock_sz_002275,生物制药,,广西,,
002276,万马股份,2009-07-10,sz,stock,stock_sz_002276,发电设备,,浙江,,
002277,友阿股份,2009-07-17,sz,stock,stock_sz_002277,商业百货,,湖南,,
002278,神开股份,2009-08-11,sz,stock,stock_sz_002278,机械行业,,上海,,
002279,久其软件,2009-08-11,sz,stock,stock_sz_002279,电子信息,,北京,,
002280,联络互动,2009-08-21,sz,stock,stock_sz_002280,电子信息,,浙江,,
002281,光迅科技,2009-08-21,sz,stock,stock_sz_002281,电子信息,,湖北,,
002282,博深工具,2009-08-21,sz,stock,stock_sz_002282,机械行业,,河北,,
002283,天润曲轴,2009-08-21,sz,stock,stock_sz_002283,汽车制造,,山东,,
002284,亚太股份,2009-08-28,sz,stock,stock_sz_002284,汽车制造,,浙江,,
002285,世联行,2009-08-28,sz,stock,stock_sz_002285,房地产,,"['深圳', '广东']",,
002286,保龄宝,2009-08-28,sz,stock,stock_sz_002286,食品行业,,山东,,
002287,奇正藏药,2009-08-28,sz,stock,stock_sz_002287,生物制药,,西藏,,
