code,name,listDate,exchange,type,id,sinaIndustry,sinaConcept,sinaArea,sector,industry,timestamp
600580,卧龙电气,2002-06-06,sh,stock,stock_sh_600580,发电设备,"['券商重仓', '锂电池', '金融参股', '节能', '业绩预升', '新能源', '铁路基建', '参股金融']",浙江,,,2002-06-06
600581,八一钢铁,2002-08-16,sh,stock,stock_sh_600581,钢铁行业,ST板块,新疆,,,2002-08-16
600582,天地科技,2002-05-15,sh,stock,stock_sh_600582,机械行业,"['股权激励', '融资融券', '资产注入', '新三板', '社保重仓']",北京,,,2002-05-15
600583,海油工程,2002-02-05,sh,stock,stock_sh_600583,石油行业,"['券商重仓', '油气改革', '海工装备', '可燃冰', '风能', '融资融券', '风能概念', '业绩预升', '社保重仓', '央企50']",天津,,,2002-02-05
600584,长电科技,2003-06-03,sh,stock,stock_sh_600584,电子器件,"['绿色照明', '智能穿戴', '触摸屏', '电子支付']",江苏,,,2003-06-03
600585,海螺水泥,2002-02-07,sh,stock,stock_sh_600585,水泥行业,"['低碳经济', '融资融券', '资产注入', '保障房', '基金重仓', 'QFII重仓', '信托重仓', '含H股', '出口退税', '皖江区域']",安徽,,,2002-02-07
600586,金晶科技,2002-08-15,sh,stock,stock_sh_600586,玻璃行业,"['低碳经济', '资产注入', '节能环保', '信托重仓', '太阳能', '建筑节能', '农村金融', '黄河三角']",山东,,,2002-08-15
600587,新华医疗,2002-09-27,sh,stock,stock_sh_600587,医疗器械,"['信托重仓', '黄河三角']",山东,,,2002-09-27
600588,用友网络,2001-05-18,sh,stock,stock_sh_600588,电子信息,"['股权激励', '融资融券', '保险重仓', 'QFII重仓', '新三板', '云计算', '国产软件']",北京,,,2001-05-18
600589,广东榕泰,2001-06-12,sh,stock,stock_sh_600589,塑料制品,"['保险重仓', '太阳能', '小米概念', '云计算']",广东,,,2001-06-12
600590,泰豪科技,2002-07-03,sh,stock,stock_sh_600590,发电设备,"['低碳经济', '军民融合', '智能电网', '节能', '建筑节能', '云计算', '新能源', '国防军工', '军工航天']",江西,,,2002-07-03
600592,龙溪股份,2002-08-05,sh,stock,stock_sh_600592,机械行业,"['海峡西岸', '金融参股', '机器人概念', '业绩预降', '铁路基建', '国防军工', '军工航天', '参股金融']",福建,,,2002-08-05
600593,大连圣亚,2002-07-11,sh,stock,stock_sh_600593,酒店旅游,"['IP变现', '金融参股', '振兴沈阳', '农村金融', '参股金融']",辽宁,,,2002-07-11
600594,益佰制药,2004-03-23,sh,stock,stock_sh_600594,生物制药,"['股权激励', '生物疫苗', '基金重仓', 'QFII重仓', 'O2O模式', '抗癌', '新零售', '民营医院']",贵州,,,2004-03-23
600595,中孚实业,2002-06-26,sh,stock,stock_sh_600595,有色金属,"['超导概念', '云计算', '农村金融', '外资背景', '参股金融']",河南,,,2002-06-26
600596,新安股份,2001-09-06,sh,stock,stock_sh_600596,农药化肥,"['创投概念', '分拆上市', '草甘膦', 'QFII重仓', '金融参股', '业绩预升', '金融改革', '涉矿概念']",浙江,,,2001-09-06
600597,光明乳业,2002-08-28,sh,stock,stock_sh_600597,食品行业,"['股权激励', '国企改革', '本月解禁', '社保重仓', '上海本地']",上海,,,2002-08-28
600598,北大荒,2002-03-29,sh,stock,stock_sh_600598,农林牧渔,"['生物质能', '融资融券', '乡村振兴', 'QFII重仓', '土地流转', '生物燃料', '参股金融']",黑龙江,,,2002-03-29
600599,熊猫金控,2001-08-28,sh,stock,stock_sh_600599,化工行业,"['长株潭', '出口退税', '参股金融']",湖南,,,2001-08-28
600600,青岛啤酒,1993-08-27,sh,stock,stock_sh_600600,酿酒行业,"['融资融券', '保险重仓', '含H股', '社保重仓']",山东,,,1993-08-27
600601,方正科技,1990-12-19,sh,stock,stock_sh_600601,电子信息,"['高校背景', '云计算', '上海本地']",上海,,,1990-12-19
600602,云赛智联,1990-12-19,sh,stock,stock_sh_600602,电子器件,"['食品安全', '含B股', '物联网', '云计算', '上海本地', '国防军工', '军工航天']",上海,,,1990-12-19
600603,广汇物流,1992-01-13,sh,stock,stock_sh_600603,综合行业,"['ST板块', '上海本地', '重组概念', '涉矿概念']",四川,,,1992-01-13
600604,市北高新,1992-03-27,sh,stock,stock_sh_600604,开发区,"['含B股', '金融参股', '新三板', '上海本地', '重组概念']",上海,,,1992-03-27
600605,汇通能源,1992-03-27,sh,stock,stock_sh_600605,物资外贸,"['风能', '风能概念', '新能源', '上海本地']",上海,,,1992-03-27
600606,绿地控股,1992-03-27,sh,stock,stock_sh_600606,房地产,"['融资融券', '国企改革', '金融参股', '金融改革', '上海本地', '参股金融']",上海,,,1992-03-27
600608,*ST沪科,1992-03-27,sh,stock,stock_sh_600608,电子信息,"['绿色照明', '上海本地', '摘帽概念']",上海,,,1992-03-27
600609,金杯汽车,1992-07-24,sh,stock,stock_sh_600609,汽车制造,融资融券,辽宁,,,1992-07-24
600610,中毅达,1992-08-05,sh,stock,stock_sh_600610,纺织机械,"['国企改革', '含B股', '装饰园林', '上海本地', '未股改']",上海,,,1992-08-05
600611,大众交通,1992-08-07,sh,stock,stock_sh_600611,交通运输,"['券商重仓', '迪士尼', '资产注入', '含B股', '金融参股', '整体上市', '金融改革', '上海本地', '上海自贸', '特斯拉', '参股金融']",上海,,,1992-08-07
600612,老凤祥,1992-08-14,sh,stock,stock_sh_600612,服装鞋类,"['本月解禁', '含B股', '上海本地', '黄金概念', '奢侈品', '参股金融']",上海,,,1992-08-14
600613,神奇制药,1992-08-20,sh,stock,stock_sh_600613,生物制药,"['含B股', '上海本地']",上海,,,1992-08-20
600614,鹏起科技,1992-08-28,sh,stock,stock_sh_600614,综合行业,"['军民融合', '融资融券', '资产注入', '含B股', '稀土永磁', '金融改革', '上海本地', '重组概念', '国防军工', '涉矿概念', '军工航天']",上海,,,1992-08-28
600615,丰华股份,1992-09-10,sh,stock,stock_sh_600615,房地产,上海本地,上海,,,1992-09-10
600616,金枫酒业,1992-09-29,sh,stock,stock_sh_600616,酿酒行业,"['融资融券', '国企改革', '上海本地']",上海,,,1992-09-29
600617,国新能源,1992-10-13,sh,stock,stock_sh_600617,供水供气,"['含B股', '上海本地']",山西,,,1992-10-13
600618,氯碱化工,1992-11-13,sh,stock,stock_sh_600618,化工行业,"['国企改革', '含B股', '出口退税', '聚氨酯', '上海本地', '业绩预降']",上海,,,1992-11-13
600619,海立股份,1992-11-13,sh,stock,stock_sh_600619,机械行业,"['地热能', '国企改革', '含B股', '上海本地']",上海,,,1992-11-13
600620,天宸股份,1992-11-17,sh,stock,stock_sh_600620,综合行业,"['养老概念', '上海本地']",上海,,,1992-11-17
600621,华鑫股份,1992-12-02,sh,stock,stock_sh_600621,房地产,"['国企改革', '金融参股', '上海本地', '参股金融']",上海,,,1992-12-02
600622,光大嘉宝,1992-12-03,sh,stock,stock_sh_600622,综合行业,"['金融参股', '核电核能', '上海本地']",上海,,,1992-12-03
600623,华谊集团,1992-12-04,sh,stock,stock_sh_600623,汽车制造,"['国企改革', '含B股', '金融参股', '出口退税', '上海本地', '参股金融']",上海,,,1992-12-04
600624,复旦复华,1993-01-05,sh,stock,stock_sh_600624,综合行业,"['高校背景', '创投概念', '新三板', '上海本地']",上海,,,1993-01-05
600626,申达股份,1993-01-07,sh,stock,stock_sh_600626,纺织行业,"['土地流转', '上海本地']",上海,,,1993-01-07
600628,新世界,1993-01-09,sh,stock,stock_sh_600628,商业百货,"['迪士尼', '国企改革', '上海本地', '上海自贸']",上海,,,1993-01-09
600629,华建集团,1993-02-09,sh,stock,stock_sh_600629,玻璃行业,,上海,,,1993-02-09
600630,龙头股份,1993-02-09,sh,stock,stock_sh_600630,纺织行业,"['空气治理', '迪士尼', '创投概念', '国企改革', '上海本地', '上海自贸']",上海,,,1993-02-09
600633,浙数文化,1993-03-04,sh,stock,stock_sh_600633,传媒娱乐,"['创投概念', '文化振兴', '新三板', '业绩预升', '阿里概念', '上海本地', '网络游戏']",浙江,,,1993-03-04
600634,富控互动,1993-03-04,sh,stock,stock_sh_600634,建筑建材,"['上海本地', '重组概念', '国防军工', '军工航天']",上海,,,1993-03-04
600635,大众公用,1993-03-04,sh,stock,stock_sh_600635,供水供气,"['创投概念', '分拆上市', '金融参股', '含H股', '上海本地', '参股金融']",上海,,,1993-03-04
600636,*ST爱富,1993-03-16,sh,stock,stock_sh_600636,化工行业,"['低碳经济', '燃料电池', '融资融券', '国企改革', '出口退税', '上海本地', '业绩预降', '重组概念']",上海,,,1993-03-16
600637,东方明珠,1993-03-16,sh,stock,stock_sh_600637,传媒娱乐,"['三网融合', 'IP变现', '融资融券', '国企改革', '保险重仓', '文化振兴', '上海本地', '网络游戏']",上海,,,1993-03-16
600638,新黄浦,1993-03-26,sh,stock,stock_sh_600638,房地产,"['股期概念', '保障房', '金融参股', '上海本地', '参股金融']",上海,,,1993-03-26
600639,浦东金桥,1993-03-26,sh,stock,stock_sh_600639,开发区,"['迪士尼', '含B股', '信托重仓', '金融参股', '上海本地', '上海自贸', '参股金融']",上海,,,1993-03-26
600640,号百控股,1993-04-07,sh,stock,stock_sh_600640,酒店旅游,"['IP变现', '博彩概念', 'O2O模式', '新零售', '上海本地', '重组概念', '参股金融']",上海,,,1993-04-07
600641,万业企业,1993-04-07,sh,stock,stock_sh_600641,房地产,"['上海本地', '外资背景']",上海,,,1993-04-07
600642,申能股份,1993-04-16,sh,stock,stock_sh_600642,电力行业,"['风能', '融资融券', '风能概念', '金融参股', '核电核能', '业绩预升', '新能源', '社保重仓', '上海本地', '参股金融']",上海,,,1993-04-16
600643,爱建集团,1993-04-26,sh,stock,stock_sh_600643,金融行业,"['信托重仓', '业绩预升', '上海本地', '上海自贸']",上海,,,1993-04-26
600644,乐山电力,1993-04-26,sh,stock,stock_sh_600644,电力行业,"['低碳经济', '成渝特区', '融资融券', '太阳能', '金融参股', '新能源', '多晶硅', '参股金融']",四川,,,1993-04-26
600645,中源协和,1993-05-04,sh,stock,stock_sh_600645,生物制药,"['基因芯片', '生物疫苗', '融资融券', '免疫治疗', '信托重仓', 'O2O模式', '新零售', '基因概念', '上海本地', '基因测序']",天津,,,1993-05-04
600647,同达创业,1993-05-04,sh,stock,stock_sh_600647,综合行业,上海本地,上海,,,1993-05-04
600648,外高桥,1993-05-04,sh,stock,stock_sh_600648,开发区,"['迪士尼', '含B股', '上海本地', '上海自贸', '参股金融']",上海,,,1993-05-04
600649,城投控股,1993-05-18,sh,stock,stock_sh_600649,供水供气,"['券商重仓', '低碳经济', '创投概念', '融资融券', '节能环保', '保障房', '污水处理', '金融参股', '固废处理', '循环经济', '上海本地', '参股金融']",上海,,,1993-05-18
600650,锦江投资,1993-06-07,sh,stock,stock_sh_600650,交通运输,"['国企改革', '含B股', '金融参股', '上海本地', '上海自贸', '参股金融']",上海,,,1993-06-07
600651,飞乐音响,1986-09-26,sh,stock,stock_sh_600651,仪器仪表,"['国企改革', '绿色照明', 'QFII重仓', '金融参股', '上海本地', '业绩预降', '参股金融']",上海,,,1986-09-26
600652,游久游戏,1990-12-19,sh,stock,stock_sh_600652,煤炭行业,"['IP变现', '金融参股', '上海本地', '参股金融']",上海,,,1990-12-19
600653,申华控股,1990-12-19,sh,stock,stock_sh_600653,汽车制造,"['风能', '风能概念', '新能源', '上海本地', '参股金融']",上海,,,1990-12-19
600654,*ST中安,1990-12-19,sh,stock,stock_sh_600654,电子信息,"['安防服务', '国企改革', '金融参股', '汽车电子', '上海本地', '重组概念']",上海,,,1990-12-19
600655,豫园股份,1992-09-02,sh,stock,stock_sh_600655,商业百货,"['迪士尼', '融资融券', '国企改革', 'QFII重仓', '金融参股', '业绩预升', '社保重仓', '上海本地', '上海自贸', '黄金概念', '参股金融']",上海,,,1992-09-02
600657,信达地产,1993-05-24,sh,stock,stock_sh_600657,房地产,京津冀,北京,,,1993-05-24
600658,电子城,1993-05-24,sh,stock,stock_sh_600658,开发区,"['创投概念', '新三板', '业绩预升']",北京,,,1993-05-24
600660,福耀玻璃,1993-06-10,sh,stock,stock_sh_600660,汽车制造,"['海峡西岸', '融资融券', 'QFII重仓', '含H股', '社保重仓']",福建,,,1993-06-10
600661,新南洋,1993-06-14,sh,stock,stock_sh_600661,,"['高校背景', '太阳能', '新能源', '上海本地']",上海,,,1993-06-14
600662,强生控股,1993-06-14,sh,stock,stock_sh_600662,交通运输,"['迪士尼', '国企改革', '资产注入', '文化振兴', '整体上市', '土地流转', '上海本地']",上海,,,1993-06-14
600663,陆家嘴,1993-06-28,sh,stock,stock_sh_600663,房地产,"['迪士尼', '国企改革', '保障房', '含B股', '信托重仓', '上海本地', '上海自贸']",上海,,,1993-06-28
600664,哈药股份,1993-06-29,sh,stock,stock_sh_600664,生物制药,"['融资融券', '抗癌']",黑龙江,,,1993-06-29
600665,天地源,1993-07-09,sh,stock,stock_sh_600665,房地产,"['新三板', '上海本地']",上海,,,1993-07-09
600666,奥瑞德,1993-07-12,sh,stock,stock_sh_600666,生物制药,"['甲型流感', '成渝特区', '信托重仓', '重组概念']",黑龙江,,,1993-07-12
600667,太极实业,1993-07-28,sh,stock,stock_sh_600667,电子器件,"['融资融券', '业绩预降', '重组概念']",江苏,,,1993-07-28
600668,尖峰集团,1993-07-28,sh,stock,stock_sh_600668,水泥行业,"['融资融券', '参股金融']",浙江,,,1993-07-28
600671,天目药业,1993-08-23,sh,stock,stock_sh_600671,生物制药,,浙江,,,1993-08-23
600673,东阳光科,1993-09-17,sh,stock,stock_sh_600673,有色金属,"['资产注入', '太阳能', '抗流感']",广东,,,1993-09-17
600674,川投能源,1993-09-24,sh,stock,stock_sh_600674,电力行业,"['成渝特区', '融资融券', 'QFII重仓', '太阳能', '业绩预升', '新能源']",四川,,,1993-09-24
600675,中华企业,1993-09-24,sh,stock,stock_sh_600675,房地产,"['迪士尼', 'ST板块', '融资融券', '国企改革', '金融参股', '土地流转', '上海本地', '参股金融']",上海,,,1993-09-24
600676,交运股份,1993-09-28,sh,stock,stock_sh_600676,汽车制造,"['迪士尼', '资产注入', '整体上市', '上海本地', '上海自贸']",上海,,,1993-09-28
600677,航天通信,1993-09-28,sh,stock,stock_sh_600677,电子信息,"['资产注入', '金融参股', '重组概念', '国防军工', '军工航天']",浙江,,,1993-09-28
600678,四川金顶,1993-10-08,sh,stock,stock_sh_600678,水泥行业,成渝特区,四川,,,1993-10-08
600679,上海凤凰,1993-10-08,sh,stock,stock_sh_600679,,"['含B股', '金融改革', '上海本地', '重组概念']",上海,,,1993-10-08
600680,*ST上普,1993-10-18,sh,stock,stock_sh_600680,电子信息,"['充电桩', '含B股', '电子支付', '上海本地']",上海,,,1993-10-18
600681,百川能源,1993-10-18,sh,stock,stock_sh_600681,建筑建材,"['本月解禁', '参股金融']",湖北,,,1993-10-18
600682,南京新百,1993-10-18,sh,stock,stock_sh_600682,商业百货,"['金融参股', '新三板', '业绩预降', '重组概念', '参股金融']",江苏,,,1993-10-18
600683,京投发展,1993-10-25,sh,stock,stock_sh_600683,房地产,"['创投概念', '土地流转']",浙江,,,1993-10-25
600684,珠江实业,1993-10-28,sh,stock,stock_sh_600684,房地产,"['赛马概念', '保障房']","['广州', '广东']",,,1993-10-28
600685,中船防务,1993-10-28,sh,stock,stock_sh_600685,船舶制造,"['海工装备', '广东自贸', '粤港澳', '含H股', '国防军工', '军工航天', '参股金融']","['广州', '广东']",,,1993-10-28
600686,金龙汽车,1993-11-08,sh,stock,stock_sh_600686,汽车制造,"['氢燃料', '海峡西岸', '燃料电池']",福建,,,1993-11-08
600687,刚泰控股,1993-11-08,sh,stock,stock_sh_600687,综合行业,"['3D打印', '业绩预升', '黄金概念']",甘肃,,,1993-11-08
600688,上海石化,1993-11-08,sh,stock,stock_sh_600688,石油行业,"['油气改革', '碳纤维', '含H股', '上海本地', '未股改']",上海,,,1993-11-08
600689,上海三毛,1993-11-08,sh,stock,stock_sh_600689,纺织行业,"['养老概念', '创投概念', '基因芯片', '国企改革', '含B股', '金融参股', '基因概念', '上海本地', '业绩预降', '上海自贸', '参股金融']",上海,,,1993-11-08
600690,青岛海尔,1993-11-19,sh,stock,stock_sh_600690,家电行业,"['日韩贸易', '股权激励', '融资融券', '国企改革', '资产注入', '基金重仓', '信托重仓', '太阳能']",山东,,,1993-11-19
600691,阳煤化工,1993-11-19,sh,stock,stock_sh_600691,农药化肥,"['石墨烯', '成渝特区', '摘帽概念']",山西,,,1993-11-19
600692,亚通股份,1993-11-19,sh,stock,stock_sh_600692,交通运输,"['赛马概念', '迪士尼', '融资融券', '民营银行', '土地流转', '农村金融', '上海本地', '参股金融']",上海,,,1993-11-19
600693,东百集团,1993-11-22,sh,stock,stock_sh_600693,商业百货,"['海峡西岸', '内贸规划']",福建,,,1993-11-22
600694,大商股份,1993-11-22,sh,stock,stock_sh_600694,商业百货,"['融资融券', '保险重仓', '基金重仓', '振兴沈阳', '内贸规划']",辽宁,,,1993-11-22
600695,绿庭投资,1993-11-22,sh,stock,stock_sh_600695,食品行业,"['含B股', '金融参股', '上海本地', '上海自贸', '猪肉', '参股金融']",上海,,,1993-11-22
600696,*ST匹凸,1993-12-06,sh,stock,stock_sh_600696,房地产,"['融资融券', '博彩概念']",上海,,,1993-12-06
